id;country;designation;points;price;province;region_1;winery
13828;Italy;Modello delle Venezie Rosato;84;10;Northeastern Italy;Venezie;Masi
13843;Italy;San Lorenzo;86;90;Piedmont;Barolo;Cavalier Bartolomeo
13849;Italy;Il Bergantino;86;36;Piedmont;Barbera d'Asti;Bricco Mondalino
13869;Italy;'Na Vota;85;18;Piedmont;Ruché di Castagnole Monferrato;Cantine Sant'Agata
13871;Italy;Baby;85;10;Piedmont;Barbera d'Asti;Cantine Sant'Agata
13872;Italy;U Munte;85;9;Northwestern Italy;Riviera Ligure di Ponente;Colle dei Bardellini
13889;Italy;White Label;84;23;Piedmont;Gavi;La Scolca
13948;Italy;Barbazzale Bianco;87;15;Sicily & Sardinia;Sicilia;Cottanera
13952;Italy;Gerbino Bianco;87;15;Sicily & Sardinia;Terre Siciliane;Di Giovanna
13956;Italy;Lighea;87;23;Sicily & Sardinia;Terre Siciliane;Donnafugata
13957;Italy;Calanica Frappato & Syrah;87;16;Sicily & Sardinia;Terre Siciliane;Duca di Salaparuta
13958;Italy;Calanica;87;15;Sicily & Sardinia;Terre Siciliane;Duca di Salaparuta
13967;Italy;Frupa;87;32;Southern Italy;Pompeiano;Sorrentino
13968;Italy;Alhambra;87;16;Sicily & Sardinia;Terre Siciliane;Spadafora
13972;Italy;Pignanera;87;55;Southern Italy;Epomeo;Tommasone
13973;Italy;Cecubo;87;37;Southern Italy;Roccamonfina;Villa Matilde
14016;Italy;Basarin;88;55;Piedmont;Barbaresco;Moccagatta
14024;Italy;Monserra;88;65;Piedmont;Barolo;Raineri Gianmatteo
14025;Italy;Riserva Pajana;88;135;Piedmont;Barolo;Renzo Seghesio
14041;Italy;I Corsi;87;30;Veneto;Valpolicella Classico Superiore Ripasso;Le Marognole
14042;Italy;Pergole Vece;87;142;Veneto;Amarone della Valpolicella Classico;Le Salette
14044;Italy;Postera;87;40;Veneto;Amarone della Valpolicella Classico;Manara
14045;Italy;Famiglia Pasqua;87;19;Veneto;Valpolicella Superiore Ripasso;Pasqua
14046;Italy;Le Muraie;87;19;Veneto;Valpolicella Classico Superiore Ripasso;Recchia
14061;Italy;Sergio Zenato;87;35;Lombardy;Lugana;Zenato
14116;Italy;Margheria;92;95;Piedmont;Barolo;Azelia
14147;Italy;Core;87;25;Southern Italy;Colli di Salerno;Montevetrano
14160;Italy;Albeggio;86;15;Tuscany;Toscana;Fattoria Lavacchio
14174;Italy;Cantalici Petali di Rosé;86;14;Tuscany;Toscana;L'Antica Fornace di Ridolfo
14191;Italy;Tebavio;90;60;Piedmont;Barolo;Tenuta L'Illuminata
14196;Italy;Riserva;90;40;Piedmont;Barbaresco;Bera
14218;Italy;Sud;88;15;Southern Italy;Salice Salentino;Feudi di San Marzano
14219;Italy;Sud;88;15;Southern Italy;Salento;Feudi di San Marzano
14220;Italy;Dalila;88;16;Sicily & Sardinia;Sicilia;Feudo Arancio
14228;Italy;Chimera;88;30;Sicily & Sardinia;Vermentino di Sardegna;Tenute Soletta
14229;Italy;Kyanos;88;32;Sicily & Sardinia;Isola dei Nuraghi;Tenute Soletta
14246;Italy;Angimbé;88;17;Sicily & Sardinia;Sicilia;Cusumano
14247;Italy;Sedàra;88;15;Sicily & Sardinia;Sicilia;Donnafugata
14254;Italy;Primo Bianco;86;18;Sicily & Sardinia;Vermentino di Sardegna;Mesa
14261;Italy;Case Ibidini;86;15;Sicily & Sardinia;Sicilia;Valle dell'Acate
14262;Italy;Le Pitre;86;29;Southern Italy;Salento;Villa Mottura
14293;Italy;Pian di Nova;86;24;Tuscany;Toscana;Il Borro
14305;Italy;Amabile;86;12;Central Italy;Orvieto Classico;Bigi
14309;Italy;Pietra Rossa;92;49;Tuscany;Vino Nobile di Montepulciano;Contucci
14316;Italy;Indaco;92;50;Tuscany;Toscana;Tenuta Sette Cieli
14336;Italy;Il Saggio Riserva;92;50;Tuscany;Vino Nobile di Montepulciano;Antico Colle
14358;Italy;Altero;94;115;Tuscany;Brunello di Montalcino;Poggio Antico
14373;Italy;Vieris;89;47;Northeastern Italy;Friuli Isonzo;Vie di Romans
14399;Italy;Spumante Dolce;84;17;Piedmont;Brachetto d'Acqui;Duchessa Lia
14444;Italy;Sophie;91;35;Northeastern Italy;Alto Adige;Manincor
14464;Italy;Classica;91;85;Northeastern Italy;Venezia Giulia;Vodopivec
14502;Italy;Black Label;88;30;Veneto;Amarone della Valpolicella;Pasqua
14577;Italy;Erminia De Meo;89;88;Southern Italy;Fiano di Avellino;Di Meo
14578;Italy;G;89;27;Southern Italy;Greco di Tufo;Di Meo
14583;Italy;Keramos Riserva;89;49;Sicily & Sardinia;Cannonau di Sardegna;Tenute Soletta
14584;Italy;Bianco;89;28;Sicily & Sardinia;Etna;Tornatore
14587;Italy;Cole;94;75;Piedmont;Barbaresco;Moccagatta
14600;Italy;Fausoni;94;64;Piedmont;Barbaresco;Sottimano
14607;Italy;Bric Balin;93;60;Piedmont;Barbaresco;Moccagatta
14611;Italy;Gran Selezione;91;40;Tuscany;Chianti Classico;Tenuta di Lilliano
14630;Italy;Ottantuno Gran Selezione;90;55;Tuscany;Chianti Classico;Luiano
14633;Italy;Farnito;90;35;Tuscany;Toscana;Carpineto
14641;Italy;Donia;86;18;Piedmont;Barbera d'Alba;Ponchione Maurizio
14649;Italy;L'Avvocata;86;16;Piedmont;Barbera d'Asti;Coppo
14651;Italy;Brut;86;11;Veneto;Prosecco;Gancia
14655;Italy;Lavignone;86;13;Piedmont;Barbera d'Asti;Pico Maccario
14679;Italy;Campanaro;92;33;Southern Italy;Irpinia;Feudi di San Gregorio
14681;Italy;Don Generoso;92;120;Southern Italy;Irpinia;Di Meo
14685;Italy;Montevetrano;92;80;Southern Italy;Campania;Montevetrano
14687;Italy;Basilisco;92;42;Southern Italy;Aglianico del Vulture;Basilisco
14694;Italy;Opera Mia;89;40;Southern Italy;Taurasi;Tenuta Cavalier Pepe
14778;Italy;Castel Ringberg;91;28;Northeastern Italy;Alto Adige;Elena Walch
14793;Italy;Passion;91;40;Northeastern Italy;Alto Adige;St. Pauls
14794;Italy;p. 56;91;80;Tuscany;Brunello di Montalcino;Tenuta Buon Tempo
14796;Italy;Porphyr Riserva;91;70;Northeastern Italy;Alto Adige;Terlan
14799;Italy;Feldmarschall;91;40;Northeastern Italy;Alto Adige;Tiefenbrunner
14855;Italy;Arcurìa Bianco;90;40;Sicily & Sardinia;Etna;Graci
14858;Italy;Salisire Bianco;90;28;Sicily & Sardinia;Etna;Vivera
14859;Italy;Elisena;90;32;Sicily & Sardinia;Terre Siciliane;Wiegner
14872;Italy;Salina;89;20;Sicily & Sardinia;Terre Siciliane;Hauner
14876;Italy;Terza Vendemmia;89;50;Sicily & Sardinia;Sicilia;Tascante
14877;Italy;Guardiola Rosso;89;40;Sicily & Sardinia;Etna;Tenuta delle Terre Nere
14878;Italy;Carusu Rosso;89;25;Sicily & Sardinia;Etna;Terrazze dell'Etna
14888;Italy;Neroametà;87;30;Southern Italy;Campania;Mastroberardino
14893;Italy;Bio;87;25;Lombardy;Lugana;Perla del Garda
14894;Italy;Perla;87;21;Lombardy;Lugana;Perla del Garda
14899;Italy;Vigne del Brà;87;28;Veneto;Soave Colli Scaligeri;Filippi
14916;Italy;500ml;87;51;Sicily & Sardinia;Passito di Pantelleria;Colosi
14931;Italy;500ml;86;35;Tuscany;Moscadello di Montalcino;Mocali
14949;Italy;Franciscus;91;27;Southern Italy;Greco di Tufo;Cantine di Marzo
14973;Italy;Plavis;88;35;Veneto;Veneto;De Stefani
14981;Italy;Solèr;88;37;Veneto;Veneto;De Stefani
15030;Italy;Riserva Le More;88;30;Southern Italy;Castel del Monte;Santa Lucia
15036;Italy;Casale Vecchio;88;18;Central Italy;Montepulciano d'Abruzzo;Farnese
15041;Italy;Mekan;88;17;Southern Italy;Molise;Cantine Cipressi
15066;Italy;Hermes;89;38;Sicily & Sardinia;Isola dei Nuraghi;Tenute Soletta
15079;Italy;Premium Vecchia Modena;84;15;Central Italy;Lambrusco di Sorbara;Cleto Chiarli
15081;Italy;Classic Line;84;11;Veneto;Veneto;Domenico Cavazza
15086;Italy;Brut;84;15;Veneto;Veneto;Pizzolato
15088;Italy;Sara Bee;84;6;Southern Italy;Puglia;Santero
15090;Italy;Opera 02 Amabile;84;17;Central Italy;Lambrusco di Modena;Cà Montanari
15091;Italy;Operapura;84;19;Central Italy;Lambrusco Grasparossa di Castelvetro;Cà Montanari
15096;Italy;Extra Dry;84;15;Veneto;Prosecco;Enza
15102;Italy;Taranta;83;18;Southern Italy;Salento;Vetrère
15107;Italy;Capitel de' Roari;87;30;Veneto;Amarone della Valpolicella Classico;Luigi Righetti
15133;Italy;Vigna Machia dei Goti;93;46;Southern Italy;Taurasi;Antonio Caggiano
15138;Italy;Riserva;93;55;Southern Italy;Taurasi;Donnachiara
15141;Italy;Elzana Riserva;93;26;Tuscany;Carmignano;Fattoria Ambra
15144;Italy;Ben Ryé;93;39;Sicily & Sardinia;Passito di Pantelleria;Donnafugata
15156;Italy;Vigna ai Sassi Riserva;93;23;Tuscany;Vernaccia di San Gimignano;Tenuta Le Calcinaie
15157;Italy;Lequilibrio;87;28;Piedmont;Barbera d'Asti;Montalbera
15158;Italy;La Tradizione;87;22;Piedmont;Ruché di Castagnole Monferrato;Montalbera
15162;Italy;Rabajà;87;55;Piedmont;Barbaresco;Giuseppe Cortese
15163;Italy;Brut;87;30;Piedmont;Piedmont;Villa Sparina
15178;Italy;Bricco Faset;87;37;Piedmont;Barbaresco;La Spinona
15180;Italy;Alto Fhrà;87;16;Piedmont;Monferrato;Forti del Vento
15184;Italy;D'Alceo;95;260;Tuscany;Toscana;Castello dei Rampolla
15191;Italy;Riserva;95;144;Tuscany;Brunello di Montalcino;Il Paradiso di Manfredi
15203;Italy;Coltassala Riserva;94;69;Tuscany;Chianti Classico;Volpaia
15213;Italy;Black Label;87;15;Veneto;Valpolicella Superiore Ripasso;Pasqua
15217;Italy;Grotta del Ninfeo;87;27;Veneto;Valpolicella Superiore Ripasso;Domenico Fraccaroli
15222;Italy;Le Muraie;87;19;Veneto;Valpolicella Classico Superiore Ripasso;Recchia
15230;Italy;Le Volpare;87;13;Veneto;Soave Classico;Tommasi
15246;Italy;Monfalletto;93;48;Piedmont;Barolo;Cordero di Montezemolo
15297;Italy;Per Sempre;90;300;Tuscany;Toscana;Tua Rita
15298;Italy;Perlato del Bosco;90;28;Tuscany;Toscana;Tua Rita
15304;Italy;Podere Le Maragnole;89;45;Veneto;Amarone della Valpolicella Classico;Le Bertarole
15305;Italy;Blanc de Noir Brut;89;42;Lombardy;Franciacorta;Majolini
15308;Italy;Le Balze;89;100;Veneto;Amarone della Valpolicella Classico;Novaia
15317;Italy;Rosé;89;13;Northeastern Italy;Trento;Rotari
15323;Italy;Mazzurega;89;80;Veneto;Amarone della Valpolicella Classico;Domìni Veneti
15328;Italy;Leon Metodo Classico;89;45;Italy Other;Vino Spumante;Masari
15349;Italy;Durello and Chardonnay;84;20;Northeastern Italy;Venezie;Duca del Frassino
15368;Italy;Prapò;86;60;Piedmont;Barolo;Mauro Sebaste
15394;Italy;Cala de' Poeti;85;12;Tuscany;Morellino di Scansano;Castellani
15396;Italy;Ciarlone;85;13;Tuscany;Montecucco;Impostino
15400;Italy;la Murata;85;18;Tuscany;Toscana;Fattoria Il Muro
15404;Italy;Vigna delle Raunate;85;48;Tuscany;Brunello di Montalcino;Mocali
15412;Italy;Voltaccia 49;85;25;Tuscany;Toscana;Poggio al Chiuso
15414;Italy;Lui;85;30;Tuscany;Toscana;Luiano
15423;Italy;Gaso;90;64;Veneto;Amarone della Valpolicella Classico;San Rustico
15443;Italy;Serego Alighieri Vaio Armaron;90;75;Veneto;Amarone della Valpolicella Classico;Masi
15446;Italy;Famiglia Pasqua;90;40;Veneto;Amarone della Valpolicella;Pasqua
15523;Italy;Corte Vaona;93;70;Veneto;Amarone della Valpolicella Classico;Novaia
15538;Italy;Klin;89;35;Northeastern Italy;Collio;Primosic
15552;Italy;Riserva;94;45;Piedmont;Gattinara;Travaglini
15563;Italy;Ravera;94;70;Piedmont;Barolo;Sordo
15566;Italy;Cannubi;94;165;Piedmont;Barolo;Borgogno
15571;Italy;Ser Lapo Riserva;92;30;Tuscany;Chianti Classico;Castello di Fonterutoli
15579;Italy;Damo;92;65;Tuscany;Vino Nobile di Montepulciano;Montemercurio
15594;Italy;Berardenga;92;26;Tuscany;Chianti Classico;Felsina
15613;Italy;Picolit;95;100;Northeastern Italy;Colli Orientali del Friuli;Livio Felluga
15624;Italy;Capitel Monte Olmi;92;99;Veneto;Amarone della Valpolicella Classico;Tedeschi
15639;Italy;Estate Collection;92;40;Veneto;Amarone della Valpolicella;Sartori
15644;Italy;Campolongo di Torbe;92;165;Veneto;Amarone della Valpolicella Classico;Masi
15645;Italy;Corte Vaona;92;65;Veneto;Amarone della Valpolicella Classico;Novaia
15715;Italy;Basarin;88;38;Piedmont;Barbaresco;Adriano Marco & Vittorio
15755;Italy;Donna Lisa Rosso;88;16;Southern Italy;Salice Salentino;Leone de Castris
15756;Italy;Gravello;88;33;Southern Italy;Val di Neto;Librandi
15757;Italy;Archimede Eloro;88;40;Sicily & Sardinia;Sicilia;Marabino
15763;Italy;La Corte Solyss;88;15;Southern Italy;Puglia;La Corte
15765;Italy;Bidis;88;35;Sicily & Sardinia;Sicilia;Valle dell'Acate
15771;Italy;Chiaramonte;88;16;Sicily & Sardinia;Sicilia;Firriato
15790;Italy;Alimata;94;35;Southern Italy;Fiano di Avellino;Villa Raiano
15831;Italy;Montosoli;97;125;Tuscany;Brunello di Montalcino;Altesino
15864;Italy;Salvarenza Vecchie Vigne;90;38;Veneto;Soave Classico;Gini
15866;Italy;Brut Rosé;89;55;Lombardy;Franciacorta;La Valle
15870;Italy;Bussia;89;40;Piedmont;Barolo;Arbéta
15874;Italy;Pilin;89;39;Piedmont;Gavi;Castellari Bergaglio
15880;Italy;Enritard;89;25;Piedmont;Roero;Cornarea
15889;Italy;Villa Gresti;89;50;Northeastern Italy;Vigneti delle Dolomiti;Tenuta San Leonardo
15915;Italy;Alègre;88;20;Sicily & Sardinia;Terre Siciliane;Barone Sergio
15917;Italy;Solstizio Riserva;88;33;Central Italy;Romagna;Battistini
15925;Italy;Perlé;91;38;Northeastern Italy;Trento;Ferrari
15933;Italy;La Marega;91;92;Veneto;Amarone della Valpolicella Classico;Le Salette
15939;Italy;Brut Riserva;90;52;Northeastern Italy;Trento;Maso Martis
15940;Italy;Dosaggiozero Riserva;90;52;Northeastern Italy;Trento;Maso Martis
15946;Italy;Duemilaotto Metodo Classico;90;40;Italy Other;Vino Spumante;Rivetti Massimo
16024;Italy;Dellago;88;22;Northeastern Italy;Alto Adige;Cantina Produttori Bolzano S. Maddalena/Gries
16025;Italy;Sanct Valentin;88;38;Northeastern Italy;Alto Adige;Cantina Produttori San Michele Appiano
16032;Italy;Tazzelenghe;88;24;Northeastern Italy;Colli Orientali del Friuli;Jacùss
16039;Italy;Il Cascinone Alasia Brut Metodo Classico;87;25;Piedmont;Alta Langa;Araldica
16062;Italy;Francesco Galliano Blanc de Blancs Metodo Classico;87;29;Italy Other;Vino Spumante;Borgo Maragliano
16067;Italy;Brut Metodo Classico;87;21;Italy Other;Vino Spumante;Loredan Gasparini
16130;Italy;Pora;93;46;Piedmont;Barbaresco;Musso
16142;Italy;Liste;93;86;Piedmont;Barolo;Damilano
16154;Italy;Bricco Ambrogio;92;70;Piedmont;Barolo;Negretti
16155;Italy;Bordini;92;40;Piedmont;Barbaresco;Elvio Cogno
16157;Italy;Vigneto Cerequio;92;75;Piedmont;Barolo;Beni di Batasiolo
16162;Italy;Ventidue;93;35;Southern Italy;Fiano di Avellino;Villa Raiano
16163;Italy;De La Tour;93;55;Northeastern Italy;Collio;Villa Russiz
16169;Italy;Vigne di Catullo Riserva;93;24;Lombardy;Lugana;Tenuta Roveglia
16210;Italy;Isolanuda;90;29;Sicily & Sardinia;Etna;Destro
16224;Italy;Cumalè;87;18;Southern Italy;Cilento;Casebianche
16229;Italy;Jalé;87;35;Sicily & Sardinia;Sicilia;Cusumano
16238;Italy;Benedè;87;16;Sicily & Sardinia;Sicilia;Alessandro di Camporeale
16249;Italy;Coste al Vento;86;28;Sicily & Sardinia;Sicilia;Marilena Barbera
16250;Italy;Bianco;86;10;Sicily & Sardinia;Etna;Murgo
16258;Italy;Bianco;86;13;Sicily & Sardinia;Terre Siciliane;Colosi
16263;Italy;Giambattista Valli;86;30;Sicily & Sardinia;Cerasuolo di Vittoria;Feudi del Pisciotto
16268;Italy;Rosso delle Rose;86;15;Sicily & Sardinia;Sicilia;Masseria del Feudo
16274;Italy;Aglaea Rosso;86;23;Sicily & Sardinia;Etna;Tenuta di Aglaea
16279;Italy;Villa al Cortile Riserva;87;60;Tuscany;Brunello di Montalcino;Piccini
16283;Italy;Due Sorelle Riserva;87;60;Tuscany;Brunello di Montalcino;Tenuta La Fuga
16284;Italy;Noi 4;87;42;Tuscany;Bolgheri;Tenuta Sette Cieli
16292;Italy;Sorugo;87;40;Tuscany;Bolgheri Superiore;Aia Vecchia
16306;Italy;Vigna Manapetra Riserva;87;58;Tuscany;Brunello di Montalcino;Fattoria La Lecciaia
16316;Italy;Montestefano Riserva;94;58;Piedmont;Barbaresco;Produttori del Barbaresco
16319;Italy;Tre Vigne;94;42;Piedmont;Gattinara;Travaglini
16346;Italy;I Macchioni;87;15;Tuscany;Vernaccia di San Gimignano;Casa alle Vacche
16355;Italy;Riserva;87;22;Tuscany;Chianti Classico;Piccini
16364;Italy;Vigna del Cristo;92;18;Central Italy;Lambrusco di Sorbara;Cavicchioli
16383;Italy;Coste di Rose;92;59;Piedmont;Barolo;Bric Cenciurio
16387;Italy;Serraboella;92;44;Piedmont;Barbaresco;Cigliuti
16407;Italy;Refiano;87;25;Southern Italy;Fiano di Avellino;Tenuta Cavalier Pepe
16408;Italy;PerEva;87;24;Southern Italy;Costa d'Amalfi;Tenuta San Francesco
16409;Italy;Loggia della Serra;87;23;Southern Italy;Greco di Tufo;Terredora
16416;Italy;Pendino;87;13;Southern Italy;Fiano di Avellino;Colli di Castelfranci
16424;Italy;Sairus;89;25;Southern Italy;Campania;Montesole
16439;Italy;Aglianico dal Re;89;23;Southern Italy;Irpinia;Feudi di San Gregorio
16441;Italy;Gudarrà;89;25;Southern Italy;Aglianico del Vulture;Bisceglia
16484;Italy;Robanera;88;12;Central Italy;Lambrusco Grasparossa di Castelvetro;Cavicchioli
16492;Italy;La Poja;93;95;Veneto;Veronese;Allegrini
16493;Italy;Fracastoro Riserva;93;94;Veneto;Amarone della Valpolicella Classico;Vigneti Villabella
16507;Italy;La Fabriseria Riserva;93;250;Veneto;Amarone della Valpolicella Classico;Tedeschi
16523;Italy;Prapò;97;75;Piedmont;Barolo;Germano Ettore
16526;Italy;Ronchi;96;55;Piedmont;Barbaresco;Albino Rocca
16527;Italy;Sarmassa;96;70;Piedmont;Barolo;Brezza
16530;Italy;Angelo;96;98;Piedmont;Barbaresco;Albino Rocca
16534;Italy;Cerretta;95;75;Piedmont;Barolo;Germano Ettore
16545;Italy;Terra di Siena;84;12;Tuscany;Chianti Colli Senesi;Tenuta di Trecciano
16559;Italy;Rubbia al Colle Drumo;83;15;Tuscany;Toscana;Fratelli Muratori
16576;Italy;Il Sole di Alessandro;92;70;Tuscany;Colli della Toscana Centrale;Castello di Querceto
16587;Italy;Bramasole;92;39;Tuscany;Cortona;La Braccesca
16596;Italy;Re di Renieri;92;30;Tuscany;Toscana;Renieri
16601;Italy;Puro Riserva;86;17;Tuscany;Chianti;Fattoria Lavacchio
16620;Italy;Riserva;86;24;Tuscany;Chianti Classico;Sensi
16624;Italy;Riserva;86;13;Tuscany;Chianti Montalbano;Tenuta Pierazzuoli
16625;Italy;Poggio ai Grilli;86;13;Tuscany;Chianti;Tenuta San Jacopo
16629;Italy;Reyna;93;39;Piedmont;Barbaresco;Michele Chiarlo
16636;Italy;del Comune di Serralunga d'Alba;93;75;Piedmont;Barolo;Rivetto
16641;Italy;del Comune di Serralunga d'Alba;93;45;Piedmont;Barolo;Fontanafredda
16642;Italy;Vigna Rionda Riserva;93;140;Piedmont;Barolo;Massolino
16643;Italy;Margheria;93;99;Piedmont;Barolo;Massolino
16646;Italy;Cannubi;93;100;Piedmont;Barolo;Paolo Scavino
16695;Italy;Grésy;88;22;Piedmont;Langhe;Tenute Cisa Asinari dei Marchesi di Gresy
16701;Italy;Castagnolo;88;15;Central Italy;Orvieto Classico Superiore;Barberani
16707;Italy;Stemmari;88;9;Sicily & Sardinia;Sicilia;Feudo Arancio
16713;Italy;Adènzia;88;18;Sicily & Sardinia;Sicilia;Baglio del Cristo di Campobello
16770;Italy;Cannubi;98;60;Piedmont;Barolo;Brezza
16771;Italy;Monvigliero;98;70;Piedmont;Barolo;Comm. G. B. Burlotto
16772;Italy;Vigna Rionda Riserva;98;151;Piedmont;Barolo;Massolino
16773;Italy;Brunate;98;300;Piedmont;Barolo;Giuseppe Rinaldi
16774;Italy;Ravera;97;82;Piedmont;Barolo;Elvio Cogno
16778;Italy;Il Bruciato;89;32;Tuscany;Bolgheri;Guado al Tasso
16779;Italy;Fontego;89;10;Veneto;Soave;La Cappuccina
16787;Italy;Perceptum;89;30;Tuscany;Toscana;Tenuta Santo Pietro
16794;Italy;Riserva;89;35;Tuscany;Chianti Classico;Fattoria di Montemaggio
16795;Italy;Campo Serà;89;11;Lombardy;Lugana Superiore;Fraccaroli
16797;Italy;Le Creete;89;25;Lombardy;Lugana;Ottella
16798;Italy;Vendemmia Tardiva;89;31;Lombardy;Lugana;Perla del Garda
16806;Italy;Mirus;88;30;Tuscany;Maremma;Mocali
16810;Italy;Rubio;88;15;Tuscany;Toscana;San Polo
16819;Italy;Campo Novo;88;16;Central Italy;Cesanese del Piglio;Casale della Ioria
16829;Italy;Alagna Superiore;87;18;Central Italy;Cesanese del Piglio;Marcella Giuliani
16844;Italy;Isonzio;82;15;Northeastern Italy;Friuli Venezia Giulia;Pierpaolo Pecorari
16846;Italy;Le Mandorlae;80;11;Tuscany;Morellino di Scansano;Baroncini
16862;Italy;Brut;85;22;Veneto;Prosecco di Valdobbiadene;Drusian
16865;Italy;Extra Dry;85;19;Veneto;Prosecco di Valdobbiadene;Varaschin
16868;Italy;Il Prosecco;85;10;Veneto;Prosecco del Veneto;Mionetto
16879;Italy;Col di Luna Extra Dry;85;17;Veneto;Prosecco del Veneto;Bellenda
16881;Italy;Rollmatt Brut;85;22;Veneto;Prosecco di Conegliano e Valdobbiadene;Vigne Matte
16889;Italy;Versace;85;30;Sicily & Sardinia;Terre Siciliane;Feudi del Pisciotto
16907;Italy;Chiaramonte;85;15;Sicily & Sardinia;Terre Siciliane;Firriato
16925;Italy;Vigneti di Monteforte;86;16;Veneto;Soave Classico;Santi
16926;Italy;Le Fornaci;86;15;Lombardy;Lugana;Tommasi
16931;Italy;K;86;10;Northeastern Italy;Vigneti delle Dolomiti;Kellerei Kaltern Caldaro
16936;Italy;Il Pigno;86;24;Veneto;Soave Classico;Marcato
16939;Italy;Perla;86;21;Lombardy;Lugana;Perla del Garda
16944;Italy;Rosé;86;24;Northeastern Italy;Vigneti delle Dolomiti;Casata Monfort
16961;Italy;Riserva;90;35;Northeastern Italy;Collio;Russiz Superiore
16978;Italy;Poggio alle Sughere;84;19;Tuscany;Morellino di Scansano;Castello di Monastero
16994;Italy;Vigneto San Marcellino;84;50;Tuscany;Chianti Classico;Rocca di Montegrossi
16999;Italy;Tulin;92;69;Piedmont;Barbaresco;Pelissero
17004;Italy;Bricco Gattera;92;75;Piedmont;Barolo;Cordero di Montezemolo
17005;Italy;Cannubi;92;87;Piedmont;Barolo;Damilano
17006;Italy;Liste;92;85;Piedmont;Barolo;Damilano
17011;Italy;Pernanno;92;79;Piedmont;Barolo;Cascina Bongiovanni
17014;Italy;Vigna Mandorlo;92;70;Piedmont;Barolo;Giacosa Fratelli
17018;Italy;Vanotu;92;99;Piedmont;Barbaresco;Pelissero
17022;Italy;Al Posto dei Fiori Rosato;90;23;Piedmont;Coste della Sesia;Le Pianelle
17023;Italy;Serradenari Fossati;90;75;Piedmont;Barolo;Dosio
17064;Italy;15;85;17;Northeastern Italy;Alto Adige;Castelfeder
17078;Italy;Castel Pietra;85;13;Northeastern Italy;Vigneti delle Dolomiti;Mezzacorona
17082;Italy;Naturae;92;45;Lombardy;Franciacorta;Barone Pizzini
17085;Italy;Dosaggio Zero;92;30;Veneto;Valdobbiadene Prosecco Superiore;Ca' dei Zago
17119;Italy;Riserva;88;23;Central Italy;Montepulciano d'Abruzzo;Fattoria Giuseppe Savini
17128;Italy;Magnificat;87;38;Central Italy;Forlì;Drei Donà Tenuta La Palazza
17129;Italy;Notturno;87;17;Central Italy;Forlì;Drei Donà Tenuta La Palazza
17132;Italy;Modà;87;11;Central Italy;Montepulciano d'Abruzzo;Talamonti
17134;Italy;Montipagano;87;12;Central Italy;Montepulciano d'Abruzzo;Umani Ronchi
17135;Italy;Moma;87;19;Central Italy;Rubicone;Umberto Cesari
17160;Italy;15;84;19;Central Italy;Lambrusco Grasparossa di Castelvetro;La Battagliola
17170;Italy;Schietto;89;35;Sicily & Sardinia;Sicilia;Spadafora
17177;Italy;Belsito;89;16;Sicily & Sardinia;Vittoria Frappato;Terre di Giurfo
17187;Italy;Leone d'Almerita;89;20;Sicily & Sardinia;Sicilia;Tasca d'Almerita
17195;Italy;Triskelè;89;40;Sicily & Sardinia;Sicilia;Duca di Salaparuta
17197;Italy;Rosato;89;20;Sicily & Sardinia;Etna;Graci
17223;Italy;Nutaru Metodo Classico;86;18;Italy Other;Vino Spumante;Avide
17242;Italy;Citto;86;13;Tuscany;Toscana;Volpaia
17286;Italy;Vigneto Monte Sant'Urbano;94;80;Veneto;Amarone della Valpolicella Classico;Speri
17295;Italy;Il Bosco;94;90;Veneto;Amarone della Valpolicella Classico;Cesari
17303;Italy;Ambrosan;93;88;Veneto;Amarone della Valpolicella Classico;Nicolis
17314;Italy;Aristos;89;18;Northeastern Italy;Alto Adige Valle Isarco;Cantina Valle Isarco
17334;Italy;Agostino Petri;90;25;Tuscany;Chianti Classico;Castello Vicchiomaggio
17343;Italy;Vigna Doghessa;90;32;Tuscany;Chianti Classico;Nittardi
17352;Italy;Vigna Istine;90;40;Tuscany;Chianti Classico;Istine
17393;Italy;Sjre;85;20;Southern Italy;Salento;Mocavero
17432;Italy;Bricco dei Merli;87;26;Piedmont;Barbera d'Alba;Azienda Agricola Cogno
17445;Italy;La Romualda;87;30;Piedmont;Barbera d'Alba;Principiano Ferdinando
17465;Italy;Capitel San Rocco;88;22;Veneto;Valpolicella Superiore Ripasso;Tedeschi
17466;Italy;Il Sestante;88;20;Veneto;Valpolicella Classico Superiore Ripasso;Tommasi
17470;Italy;Campo San Vito;88;25;Veneto;Valpolicella Classico Superiore Ripasso;Villa Monteleone
17505;Italy;Murellaia;89;50;Southern Italy;Sannio;DeLucia Vineyards
17506;Italy;Vajasindi Làvico;89;19;Sicily & Sardinia;Sicilia;Duca di Salaparuta
17520;Italy;Formigar Cornell;89;39;Northeastern Italy;Alto Adige;Colterenzio
17548;Italy;Rosé de Noir Brut Metodo Classico;86;30;Italy Other;Vino Spumante;Ambo Secco
17561;Italy;Dry;86;15;Veneto;Valdobbiadene Prosecco Superiore;La Riva dei Frati
17590;Italy;Petaso;87;26;Tuscany;Rosso di Montepulciano;Montemercurio
17592;Italy;Bricco Paradiso;87;30;Piedmont;Barbera d'Asti;Il Falchetto
17595;Italy;Costalunga;87;18;Piedmont;Barbera d'Asti Superiore;Bersano
17606;Italy;Serraboella;87;50;Piedmont;Barbaresco;Rivetti Massimo
